;DeltaSol MX [Regler];;;;;;;;;;;;;;;;WMZ Plus Master;;;;WMZ Plus Slave 1;;;;DeltaSol MX [Regler];;;;;;WMZ Plus Slave 1;DeltaSol MX [Regler];;WMZ Plus Slave 1
Date / Time;T out PVT1 [ °C];T bas PVT1 [ °C];T haut PVT2 [ °C];T bas PVT2 [ °C];T haut PVT3 [ °C];T bas PVT3 [ °C];T haut PVT4 [ °C];T bas PVT4 [ °C];T haut PVT5 [ °C];T bas PVT5 [ °C];T haut PVT6 [ °C];T bas PVT6 [ °C];Irradiation solaire [ W/m²];T haut PVT7 [ °C];T bas PVT7 [ °C];T haut PVT8 [ °C];T bas PVT8 [ °C];T haut PVT9 [ °C];T bas PVT9 [ °C];T haut PVT10 [ °C];T bas PVT10 [ °C];T extérieure [ °C];T haut ballon [ °C];T bas ballon [ °C];Pression entrée PVT [ bar];Pression sortie PVT [ bar];T entrée PVT [ °C];T sortie PVT [ °C];T entrée PVT débitmètre [ °C];Débit [ l/h];débit [ l/h];Relais 1 [ %];Signal PWM [ %];Vitesse du vent [ m/s]
11/14/2022 03:48:37;10.5;9.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.2;11.4;8.5;7.9;0.36;0.36;8.6;9.5;10.3;59.00;0.00;100;20;0.00
11/14/2022 03:49:39;10.6;9.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.3;11.4;8.5;7.9;0.37;0.36;8.6;9.5;10.3;59.00;0.00;100;20;0.00
11/14/2022 03:50:41;10.7;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.5;8.5;7.9;0.36;0.36;8.6;9.5;10.3;0.00;0.00;100;20;0.00
11/14/2022 03:51:36;10.7;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.5;8.5;7.9;0.37;0.36;8.6;9.5;10.3;59.00;0.00;100;20;0.00
11/14/2022 03:52:39;10.7;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.6;8.6;8.0;0.36;0.36;8.6;9.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 03:53:38;10.8;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.7;8.6;8.0;0.37;0.36;8.6;9.5;10.3;61.00;103.00;100;20;0.00
11/14/2022 03:54:41;10.8;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.7;8.7;8.0;0.37;0.36;8.6;9.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 03:55:39;10.8;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.7;8.7;8.0;0.37;0.36;8.6;9.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 03:56:39;10.8;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.7;8.7;8.0;0.37;0.36;8.6;9.7;10.3;59.00;103.00;100;20;0.00
11/14/2022 03:57:43;10.7;9.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.7;8.7;8.1;0.36;0.36;8.6;9.7;10.3;59.00;103.00;100;20;0.00
11/14/2022 03:58:39;10.7;9.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.7;8.7;8.1;0.37;0.36;8.6;9.7;10.3;59.00;103.00;100;20;0.00
11/14/2022 03:59:40;10.8;9.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.4;11.7;8.8;8.1;0.36;0.36;8.6;9.7;10.3;0.00;103.00;100;20;0.00
11/14/2022 04:00:40;10.8;9.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.5;11.8;8.8;8.1;0.37;0.36;8.6;9.7;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:01:41;10.8;9.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.5;11.8;8.8;8.1;0.36;0.36;8.6;9.7;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:02:38;10.9;9.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.6;11.8;8.9;8.2;0.36;0.36;8.6;10.0;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:03:41;10.9;9.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.6;11.9;8.9;8.2;0.37;0.36;8.6;10.0;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:04:40;10.9;9.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.6;11.9;8.9;8.2;0.37;0.36;8.6;10.0;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:05:39;10.9;9.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.6;11.9;8.9;8.2;0.38;0.36;8.4;10.1;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:06:38;10.9;9.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.6;11.9;8.9;8.3;0.38;0.36;8.4;10.1;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:07:38;10.9;10.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.6;12.0;9.0;8.3;0.38;0.36;8.5;10.1;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:08:42;11.0;10.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.0;9.0;8.3;0.38;0.36;8.5;10.1;10.3;0.00;103.00;100;20;0.00
11/14/2022 04:09:41;11.0;10.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.1;9.0;8.4;0.38;0.36;8.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:10:40;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.1;9.1;8.4;0.38;0.36;8.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:11:40;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.2;9.1;8.4;0.38;0.36;8.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:12:40;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.2;9.1;8.4;0.38;0.36;8.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:13:39;11.0;10.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.2;9.2;8.4;0.38;0.36;8.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:14:43;11.0;10.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.2;9.2;8.5;0.38;0.36;8.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:15:39;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.2;9.2;8.5;0.38;0.36;8.6;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:16:41;11.0;10.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.7;12.2;9.2;8.5;0.38;0.36;8.7;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:17:44;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.8;12.2;9.2;8.5;0.38;0.36;8.7;10.5;10.3;59.00;0.00;100;20;0.00
11/14/2022 04:18:46;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.8;12.2;9.3;8.6;0.38;0.36;8.7;10.5;10.3;59.00;0.00;100;20;0.00
11/14/2022 04:19:43;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.8;12.2;9.3;8.6;0.38;0.36;8.7;10.5;10.3;59.00;0.00;100;20;0.00
11/14/2022 04:20:37;11.0;10.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.8;12.2;9.3;8.6;0.38;0.36;8.7;10.5;10.3;59.00;0.00;100;20;0.00
11/14/2022 04:21:43;11.1;10.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.8;12.2;9.3;8.7;0.36;0.36;9.1;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:22:38;11.1;10.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.9;12.2;9.3;8.7;0.36;0.36;9.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:23:41;11.1;10.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;10.9;12.3;9.3;8.7;0.37;0.36;9.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:24:39;11.2;10.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.0;12.3;9.4;8.8;0.37;0.36;9.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:25:39;11.3;10.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.0;12.3;9.4;8.8;0.36;0.36;9.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:26:39;11.3;10.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.0;12.3;9.4;8.8;0.37;0.36;9.4;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:27:39;11.3;10.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.3;9.4;8.8;0.37;0.36;9.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:28:38;11.4;10.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.3;9.4;8.8;0.37;0.36;9.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:29:42;11.4;10.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.3;9.4;8.9;0.36;0.36;9.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:30:38;11.4;10.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.4;8.9;0.37;0.36;9.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:31:39;11.4;10.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.0;12.4;9.5;8.9;0.37;0.36;9.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:32:37;11.4;10.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.5;8.9;0.36;0.36;9.5;10.5;10.3;0.00;103.00;100;20;0.00
11/14/2022 04:33:37;11.4;10.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.5;8.9;0.37;0.36;9.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:34:38;11.4;10.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.6;8.9;0.36;0.36;9.5;10.5;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:35:38;11.4;10.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.6;9.0;0.36;0.36;9.5;10.4;10.3;59.00;103.00;100;20;0.00
11/14/2022 04:36:39;11.4;10.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.6;9.0;0.36;0.36;9.5;10.5;10.6;59.00;103.00;100;20;0.00
11/14/2022 04:37:38;11.5;10.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.5;9.6;9.0;0.37;0.36;9.5;10.5;10.9;59.00;103.00;100;20;0.00
11/14/2022 04:38:37;11.5;10.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.5;9.6;9.0;0.37;0.36;9.5;10.5;10.9;59.00;103.00;100;20;0.00
11/14/2022 04:39:39;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.5;9.6;9.1;0.37;0.36;9.5;10.5;11.1;59.00;103.00;100;20;0.00
11/14/2022 04:40:37;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.4;9.7;9.1;0.37;0.36;9.5;10.5;11.1;61.00;103.00;100;20;0.00
11/14/2022 04:41:37;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.7;9.1;0.37;0.36;9.5;10.5;11.1;59.00;103.00;100;20;0.00
11/14/2022 04:42:38;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.7;9.1;0.37;0.36;9.5;10.5;11.1;59.00;103.00;100;20;0.00
11/14/2022 04:43:38;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.7;9.2;0.37;0.36;9.5;10.5;11.1;59.00;103.00;100;20;0.00
11/14/2022 04:44:40;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.4;9.8;9.2;0.37;0.36;9.5;10.5;11.1;61.00;103.00;100;20;0.00
11/14/2022 04:45:37;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.4;9.8;9.2;0.37;0.36;9.5;10.5;11.1;59.00;103.00;100;20;0.00
11/14/2022 04:46:37;11.5;10.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.4;9.8;9.2;0.36;0.36;9.5;10.5;11.1;61.00;103.00;100;20;0.00
11/14/2022 04:47:39;11.6;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.3;12.4;9.8;9.2;0.36;0.36;9.5;10.5;11.4;69.00;0.00;100;20;0.00
11/14/2022 04:48:38;11.6;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.3;9.8;9.2;0.36;0.36;9.5;10.5;11.1;59.00;0.00;100;20;0.00
11/14/2022 04:49:39;11.6;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.3;9.8;9.3;0.37;0.36;9.5;10.5;11.1;59.00;0.00;100;20;0.00
11/14/2022 04:50:39;11.6;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.1;12.3;9.8;9.3;0.37;0.36;9.5;10.5;11.1;59.00;0.00;100;20;0.00
11/14/2022 04:51:37;11.5;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.3;9.8;9.3;0.37;0.36;9.5;10.5;11.4;0.00;103.00;100;20;0.00
11/14/2022 04:52:36;11.6;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.3;9.9;9.3;0.38;0.36;9.5;10.5;11.4;59.00;103.00;100;20;0.00
11/14/2022 04:53:41;11.6;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.3;12.3;9.9;9.3;0.36;0.36;9.5;10.5;11.4;59.00;103.00;100;20;0.00
11/14/2022 04:54:40;11.7;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.3;12.3;9.9;9.3;0.38;0.36;9.5;10.5;11.4;0.00;103.00;100;20;0.00
11/14/2022 04:55:44;11.7;10.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.2;12.3;9.9;9.4;0.38;0.36;9.5;10.5;11.4;61.00;103.00;100;20;0.00
11/14/2022 04:56:39;11.7;10.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.3;12.3;9.9;9.4;0.38;0.36;9.5;10.5;11.4;59.00;103.00;100;20;0.00
11/14/2022 04:57:39;11.7;10.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.3;12.3;9.9;9.4;0.38;0.36;9.5;10.5;11.4;59.00;103.00;100;20;0.00
11/14/2022 04:58:39;11.8;10.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.3;12.3;10.0;9.4;0.38;0.36;9.5;10.5;11.4;59.00;103.00;100;20;0.00
11/14/2022 04:59:43;11.8;10.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.4;12.3;10.0;9.4;0.38;0.36;9.5;10.5;11.4;61.00;103.00;100;20;0.00
11/14/2022 05:00:42;11.9;10.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.5;12.4;10.0;9.4;0.38;0.36;9.5;10.5;11.4;61.00;103.00;100;20;0.00
11/14/2022 05:01:38;11.9;10.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.4;12.4;10.0;9.5;0.38;0.36;9.5;10.5;11.4;64.00;103.00;100;20;0.00
11/14/2022 05:02:40;11.9;10.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.5;12.4;10.0;9.5;0.38;0.36;9.5;10.5;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:03:39;11.9;10.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.5;12.5;10.0;9.5;0.38;0.36;9.5;10.5;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:04:38;12.0;10.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.5;12.5;10.1;9.5;0.38;0.36;9.5;10.8;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:05:38;12.0;11.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.5;12.5;10.1;9.6;0.38;0.36;9.5;10.8;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:06:37;12.1;11.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.6;12.5;10.1;9.6;0.38;0.36;9.5;10.8;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:07:39;12.1;11.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.6;12.6;10.1;9.6;0.38;0.36;9.9;10.8;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:08:38;12.1;11.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.6;12.6;10.1;9.6;0.38;0.36;9.9;10.8;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:09:39;12.1;11.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.6;12.6;10.1;9.6;0.38;0.36;9.9;10.9;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:10:40;12.1;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.1;9.6;0.38;0.36;9.9;10.9;11.4;61.00;103.00;100;20;0.00
11/14/2022 05:11:38;12.1;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.2;9.6;0.38;0.36;9.9;11.2;11.4;64.00;103.00;100;20;0.00
11/14/2022 05:12:36;12.2;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.2;9.7;0.38;0.36;9.9;11.2;11.4;66.00;103.00;100;20;0.00
11/14/2022 05:13:37;12.2;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.2;9.7;0.38;0.36;9.9;11.2;11.4;59.00;103.00;100;20;0.00
11/14/2022 05:14:42;12.2;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.2;9.7;0.38;0.36;9.9;11.2;11.4;64.00;103.00;100;20;0.00
11/14/2022 05:15:39;12.2;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.3;9.7;0.38;0.36;10.0;11.2;11.4;64.00;103.00;100;20;0.00
11/14/2022 05:16:39;12.2;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.3;9.7;0.38;0.36;10.0;11.4;11.4;59.00;0.00;100;20;0.00
11/14/2022 05:17:37;12.2;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.3;9.7;0.38;0.36;10.0;11.4;11.4;59.00;0.00;100;20;0.00
11/14/2022 05:18:36;12.2;11.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.7;12.6;10.3;9.8;0.38;0.36;10.0;11.4;11.4;64.00;0.00;100;20;0.00
11/14/2022 05:19:40;12.2;11.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.8;12.6;10.3;9.8;0.38;0.36;10.3;11.4;11.4;61.00;0.00;100;20;0.00
11/14/2022 05:20:36;12.3;11.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.8;12.7;10.4;9.8;0.38;0.36;10.3;11.4;11.4;64.00;0.00;100;20;0.00
11/14/2022 05:21:37;12.3;11.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;0;999.9;999.9;999.9;888.8;888.8;888.8;888.8;11.8;12.7;10.4;9.8;0.38;0.36;10.3;11.4;11.4;59.00;103.00;100;20;0.00
